Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1617094800.0 1309.0 NA 1020 716 0 NA NA NA NA 1547 1402 0 NA NA NA NA 1218 3678 775 NA NA NA NA 530 2578 805 NA NA NA
1617094800.0 131.0 428 438 1028 NA NA NA NA 681 578 1337 NA NA NA NA 2321 985 3199 NA NA NA NA 988 398 2363 NA NA NA NA
1617094800.0 1310.0 NA 369 1093 0 NA NA NA NA 1650 1401 0 NA NA NA NA 1163 3485 747 NA NA NA NA 516 2567 781 NA NA NA
1617094800.0 1311.0 NA 259 665 0 531 NA NA NA 1650 1362 0 588 NA NA NA 1269 3101 830 473 NA NA NA 591 2150 863 426 NA NA
1617094800.0 1312.0 NA 729 810 0 NA NA NA NA 1651 1337 0 NA NA NA NA 1083 3358 768 NA NA NA NA 471 2405 863 NA NA NA
1617094800.0 1313.0 NA 368 756 0 NA NA NA NA 1547 1338 0 NA NA NA NA 1181 4106 755 NA NA NA NA 514 2689 785 NA NA NA
1617094800.0 1314.0 NA 1319 659 0 NA NA NA NA 1650 1403 0 NA NA NA NA 1082 3310 747 NA NA NA NA 515 2379 782 NA NA NA
1617094800.0 1315.0 NA 1121 389 0 NA NA NA NA 1547 1338 0 NA NA NA NA 955 3140 706 NA NA NA NA 483 2382 747 NA NA NA
1617094800.0 1316.0 NA 719 627 0 NA NA NA NA 1548 1401 0 NA NA NA NA 1221 3236 712 NA NA NA NA 536 2356 748 NA NA NA
1617094800.0 1317.0 NA 560 605 0 680 NA NA NA 1547 1339 0 1215 NA NA NA 1272 3538 842 1039 NA NA NA 546 2712 888 945 NA NA
1617094800.0 1318.0 NA 468 NA NA NA NA NA NA 1547 NA NA NA NA NA NA 1271 NA NA NA NA NA NA 550 NA NA NA NA NA
1617094800.0 1319.0 NA 347 454 0 NA NA NA NA 1547 1402 0 NA NA NA NA 1320 4883 712 NA NA NA NA 582 3646 753 NA NA NA
1617094800.0 132.0 246 381 1009 NA NA NA NA 682 578 1503 NA NA NA NA 5229 1070 3375 NA NA NA NA 1916 415 2444 NA NA NA NA
1617094800.0 1321.0 NA 210 758 0 1029 NA NA NA 1650 1338 0 1215 NA NA NA 1291 3482 824 928 NA NA NA 573 2754 852 927 NA NA
1617094800.0 1322.0 NA 214 780 0 719 NA NA NA 1650 1401 0 1139 NA NA NA 1347 3197 745 1044 NA NA NA 591 2452 791 962 NA NA
1617094800.0 1323.0 NA 1076 1081 0 NA NA NA NA 1547 1338 0 NA NA NA NA 1033 3104 707 NA NA NA NA 538 2277 738 NA NA NA
1617094800.0 1324.0 NA 320 1051 0 NA NA NA NA 1650 1337 0 NA NA NA NA 1256 3640 760 NA NA NA NA 591 2647 797 NA NA NA
1617094800.0 1325.1 NA 205 312 0 NA NA NA NA 1651 736 0 NA NA NA NA 1301 1711 618 NA NA NA NA 526 995 650 NA NA NA
1617094800.0 1325.2 NA 577 1057 0 NA NA NA NA 1650 1337 0 NA NA NA NA 1247 3713 746 NA NA NA NA 545 2643 837 NA NA NA
1617094800.0 1325.3 NA 828 326 0 NA NA NA NA 1650 736 0 NA NA NA NA 1323 1689 588 NA NA NA NA 538 997 619 NA NA NA
1617094800.0 1325.4 NA 316 1100 0 NA NA NA NA 1650 1402 0 NA NA NA NA 1394 3469 745 NA NA NA NA 562 2417 782 NA NA NA
1617094800.0 1325.5 NA 1010 0 NA NA NA NA NA 1603 0 NA NA NA NA NA 2824 272 NA NA NA NA NA 1885 310 NA NA NA NA
1617094800.0 1325.51 NA 230 0 NA NA NA NA NA 1604 0 NA NA NA NA NA 3152 263 NA NA NA NA NA 2078 289 NA NA NA NA
1617094800.0 1325.516 NA 1209 0 NA NA NA NA NA 1604 0 NA NA NA NA NA 3129 283 NA NA NA NA NA 2007 345 NA NA NA NA
1617094800.0 1325.5161 NA 788 0 NA NA NA NA NA 1603 0 NA NA NA NA NA 3041 258 NA NA NA NA NA 1930 295 NA NA NA NA
1617094800.0 1325.517 NA 806 0 NA NA NA NA NA 1603 0 NA NA NA NA NA 3616 256 NA NA NA NA NA 2290 286 NA NA NA NA
