Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1617570000.0 250200.18 NA 1050 731 0 NA NA NA 2162 1609 0 NA NA NA 67447 7748 1061 NA NA NA 19644 3929 1109 NA NA
1617570000.0 250202.0 NA 618 529 0 NA NA NA 1932 1531 0 NA NA NA 47789 6609 798 NA NA NA 14165 3446 838 NA NA
1617570000.0 250202.1 NA 1022 850 477 0 NA NA 1516 1996 1469 0 NA NA 6125 48798 6291 775 NA NA 2573 14289 3569 821 NA
1617570000.0 250202.17 NA 1071 534 0 NA NA NA 1919 1608 0 NA NA NA 47762 7635 1088 NA NA NA 15385 3890 1143 NA NA
1617570000.0 250202.171 NA 1165 522 608 0 NA NA 1515 1996 1609 0 NA NA 6987 55445 7880 1071 NA NA 2676 15974 3850 1173 NA
1617570000.0 250202.172 NA 472 1045 0 NA NA NA 2073 1610 0 NA NA NA 52222 7800 1105 NA NA NA 15193 4362 1173 NA NA
1617570000.0 250202.18 NA 517 598 0 NA NA NA 2239 1609 0 NA NA NA 71168 9677 1093 NA NA NA 20465 4147 1136 NA NA
1617570000.0 250202.181 NA 412 1010 NA NA NA NA 1669 2150 NA NA NA NA 9324 65413 NA NA NA NA 3351 20709 NA NA NA
1617570000.0 250202.2 NA 661 485 0 NA NA NA 1919 1468 0 NA NA NA 51398 6402 780 NA NA NA 15158 3529 827 NA NA
1617570000.0 250202.3 NA 1063 547 542 0 NA NA 1516 1920 1531 0 NA NA 6273 50552 5961 793 NA NA 2538 14778 3422 834 NA
1617570000.0 250202.4 NA 504 549 0 NA NA NA 1919 1403 0 NA NA NA 51500 6567 801 NA NA NA 15192 3459 844 NA NA
1617570000.0 250202.5 NA 840 531 697 0 NA NA 1517 1919 1532 0 NA NA 6399 49661 6302 804 NA NA 2555 14556 3714 853 NA
1617570000.0 250203.0 NA 450 495 0 NA NA NA 1919 1404 0 NA NA NA 42095 7020 779 NA NA NA 14174 3995 823 NA NA
1617570000.0 250203.18 NA 577 625 0 NA NA NA 2239 1608 0 NA NA NA 68174 9672 1099 NA NA NA 19671 5048 1148 NA NA
1617570000.0 250204.0 NA 791 1097 0 NA NA NA 1932 1468 0 NA NA NA 47372 6780 797 NA NA NA 14133 3706 848 NA NA
1617570000.0 250204.17 NA 1129 785 0 NA NA NA 1996 1608 0 NA NA NA 51389 7310 1087 NA NA NA 15172 3958 1129 NA NA
1617570000.0 250204.18 NA 911 746 0 NA NA NA 2239 1545 0 NA NA NA 69503 8877 1080 NA NA NA 20036 4303 1133 NA NA
1617570000.0 250205.0 NA 390 478 0 NA NA NA 1920 1532 0 NA NA NA 42197 6342 776 NA NA NA 14207 3491 810 NA NA
1617570000.0 250205.17 NA 997 1193 0 NA NA NA 1920 1609 0 NA NA NA 47387 6745 1050 NA NA NA 15465 3748 1105 NA NA
1617570000.0 250205.18 NA 832 1032 0 NA NA NA 2239 1711 0 NA NA NA 58253 7407 1104 NA NA NA 18769 3589 1146 NA NA
1617570000.0 250206.0 NA 452 843 0 NA NA NA 1996 1466 0 NA NA NA 46456 6478 794 NA NA NA 13910 3751 845 NA NA
1617570000.0 250206.17 NA 710 NA NA NA NA NA 1997 NA NA NA NA NA 49629 NA NA NA NA NA 14568 NA NA NA NA
1617570000.0 250206.18 NA 889 NA NA NA NA NA 2162 NA NA NA NA NA 68622 NA NA NA NA NA 19961 NA NA NA NA
1617570000.0 250206.181 NA 751 695 NA NA NA NA 1670 2252 NA NA NA NA 8769 71403 NA NA NA NA 3326 20528 NA NA NA
1617570000.0 250207.0 NA 648 638 0 NA NA NA 1932 1467 0 NA NA NA 44989 6937 763 NA NA NA 13533 4335 814 NA NA
1617570000.0 250207.17 NA 559 829 0 NA NA NA 2074 1608 0 NA NA NA 47413 5625 1039 NA NA NA 14409 3279 1133 NA NA
1617570000.0 250207.18 NA 1099 578 0 NA NA NA 2162 1608 0 NA NA NA 60750 8520 1052 NA NA NA 19763 4373 1094 NA NA
1617570000.0 250208.17 NA 1081 718 0 NA NA NA 1996 1609 0 NA NA NA 54069 8576 1099 NA NA NA 15944 3860 1142 NA NA
1617570000.0 250208.18 NA 1113 661 0 NA NA NA 2162 1609 0 NA NA NA 73804 11358 1118 NA NA NA 20955 4799 1160 NA NA
1617570000.0 250399.18 1637 NA NA NA NA NA 1977 NA NA NA NA NA 2324 NA NA NA NA NA 1087 NA NA NA NA NA
1617570000.0 280.0 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1617570000.0 29.0 NA 698 676 0 NA NA NA 1158 1571 0 NA NA NA 4566 6087 802 NA NA NA 1479 3666 840 NA NA
1617570000.0 34834.999 NA 1017 802 1091 0 NA NA 1683 2167 1717 0 NA NA 11502 12396 17267 1032 NA NA 4113 3494 6184 1075 NA
1617570000.0 5.1 648 0 NA NA NA NA 1052 0 NA NA NA NA 2237 451 NA NA NA NA 1370 484 NA NA NA NA
1617570000.0 506.0 441 0 NA NA NA NA 472 0 NA NA NA NA 297 238 NA NA NA NA 327 279 NA NA NA NA
1617570000.0 511.0 127 0 NA NA NA NA 477 0 NA NA NA NA 18649 227 NA NA NA NA 18759 266 NA NA NA NA
1617570000.0 512.0 0 NA NA NA NA NA 0 NA NA NA NA NA 171 NA NA NA NA NA 175 NA NA NA NA NA
1617570000.0 513.0 0 NA NA NA NA NA 0 NA NA NA NA NA 144 NA NA NA NA NA 149 NA NA NA NA NA
1617570000.0 514.0 0 NA NA NA NA NA 0 NA NA NA NA NA 162 NA NA NA NA NA 146 NA NA NA NA NA
1617570000.0 515.0 0 NA NA NA NA NA 0 NA NA NA NA NA 149 NA NA NA NA NA 156 NA NA NA NA NA
1617570000.0 516.0 0 NA NA NA NA NA 0 NA NA NA NA NA 130 NA NA NA NA NA 155 NA NA NA NA NA
1617570000.0 517.0 0 NA NA NA NA NA 0 NA NA NA NA NA 167 NA NA NA NA NA 176 NA NA NA NA NA
1617570000.0 518.0 0 NA NA NA NA NA 0 NA NA NA NA NA 150 NA NA NA NA NA 156 NA NA NA NA NA
1617570000.0 519.0 0 NA NA NA NA NA 0 NA NA NA NA NA 156 NA NA NA NA NA 159 NA NA NA NA NA
1617570000.0 520.0 0 NA NA NA NA NA 0 NA NA NA NA NA 155 NA NA NA NA NA 170 NA NA NA NA NA
1617570000.0 521.0 0 NA NA NA NA NA 0 NA NA NA NA NA 135 NA NA NA NA NA 163 NA NA NA NA NA
1617570000.0 522.0 0 NA NA NA NA NA 0 NA NA NA NA NA 115 NA NA NA NA NA 142 NA NA NA NA NA
1617570000.0 523.0 0 NA NA NA NA NA 0 NA NA NA NA NA 317 NA NA NA NA NA 326 NA NA NA NA NA
1617570000.0 524.0 0 NA NA NA NA NA 0 NA NA NA NA NA 157 NA NA NA NA NA 169 NA NA NA NA NA
1617570000.0 525.0 0 NA NA NA NA NA 0 NA NA NA NA NA 151 NA NA NA NA NA 162 NA NA NA NA NA
1617570000.0 526.0 0 NA NA NA NA NA 0 NA NA NA NA NA 146 NA NA NA NA NA 146 NA NA NA NA NA
1617570000.0 527.0 0 NA NA NA NA NA 0 NA NA NA NA NA 205 NA NA NA NA NA 189 NA NA NA NA NA
1617570000.0 528.0 0 NA NA NA NA NA 0 NA NA NA NA NA 122 NA NA NA NA NA 152 NA NA NA NA NA
1617570000.0 529.0 0 NA NA NA NA NA 0 NA NA NA NA NA 131 NA NA NA NA NA 152 NA NA NA NA NA
1617570000.0 530.0 0 NA NA NA NA NA 0 NA NA NA NA NA 171 NA NA NA NA NA 159 NA NA NA NA NA
1617570000.0 534.0 0 NA NA NA NA NA 0 NA NA NA NA NA 336 NA NA NA NA NA 401 NA NA NA NA NA
1617570000.0 535.0 0 NA NA NA NA NA 0 NA NA NA NA NA 352 NA NA NA NA NA 389 NA NA NA NA NA
1617570000.0 536.0 0 NA NA NA NA NA 0 NA NA NA NA NA 312 NA NA NA NA NA 364 NA NA NA NA NA
1617570000.0 547.0 0 NA NA NA NA NA 0 NA NA NA NA NA 127 NA NA NA NA NA 150 NA NA NA NA NA
1617570000.0 548.0 0 NA NA NA NA NA 0 NA NA NA NA NA 146 NA NA NA NA NA 179 NA NA NA NA NA
1617570000.0 551.0 0 NA NA NA NA NA 0 NA NA NA NA NA 529 NA NA NA NA NA 338 NA NA NA NA NA
1617570000.0 552.0 0 NA NA NA NA NA 0 NA NA NA NA NA 179 NA NA NA NA NA 169 NA NA NA NA NA
1617570000.0 554.0 0 NA NA NA NA NA 0 NA NA NA NA NA 160 NA NA NA NA NA 189 NA NA NA NA NA
1617570000.0 555.0 0 NA NA NA NA NA 0 NA NA NA NA NA 608 NA NA NA NA NA 548 NA NA NA NA NA
1617570000.0 556.0 0 NA NA NA NA NA 0 NA NA NA NA NA 189 NA NA NA NA NA 179 NA NA NA NA NA
1617570000.0 562.0 0 NA NA NA NA NA 0 NA NA NA NA NA 272 NA NA NA NA NA 309 NA NA NA NA NA
