Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1617656400.0 10823.0 NA 223 417 0 94 220 NA 1232 1657 0 1026 1186 NA 6195 9181 2748 996 2094 NA 1820 6427 2797 811 1927
1617656400.0 10824.0 NA 216 439 0 103 259 NA 1239 1648 0 1042 1260 NA 5689 7197 2737 985 2190 NA 1790 4824 2804 804 1961
1617656400.0 10824.5 NA 246 435 0 NA NA NA 1252 1661 0 NA NA NA 7578 10407 2250 NA NA NA 2194 6855 2291 NA NA
1617656400.0 10824.6 NA 243 434 0 101 248 NA 1269 1646 0 1035 1230 NA 5227 6769 2710 1055 2092 NA 1534 4427 2768 839 2025
1617656400.0 10824.8 NA 232 435 0 99 248 NA 1252 1677 0 1037 1254 NA 5655 7065 2674 984 2302 NA 1739 4634 2711 796 2188
1617656400.0 10825.0 NA 224 432 0 108 249 NA 1229 1672 0 1033 1236 NA 4952 6687 2789 1100 2123 NA 1419 4478 2849 924 2016
1617656400.0 10826.0 NA 254 430 0 99 251 NA 1282 1638 0 1034 1244 NA 4095 7436 2665 1170 2090 NA 1218 4748 2732 971 2047
1617656400.0 10842.0 NA 241 428 0 103 245 NA 1282 1648 0 1042 1233 NA 4784 9759 2804 1081 2144 NA 1401 6873 2882 895 1975
1617656400.0 10871.0 NA 251 432 0 104 243 NA 1263 1650 0 1033 1249 NA 5070 5472 2759 971 2058 NA 1448 3636 2812 794 2012
1617656400.0 11224.6 NA 209 417 0 NA NA NA 1205 1596 0 NA NA NA 2431 8036 2183 NA NA NA 943 5486 2223 NA NA
1617656400.0 11634.7 NA 349 516 0 NA NA NA 1357 1669 0 NA NA NA 4229 11883 4119 NA NA NA 2976 8286 4184 NA NA
1617656400.0 12.0 NA 139 338 0 NA NA NA 1091 1517 0 NA NA NA 8715 10389 1507 NA NA NA 2565 5561 1543 NA NA
1617656400.0 12034.0 NA 342 519 0 NA NA NA 1381 1661 0 NA NA NA 6167 12782 4073 NA NA NA 3788 9025 4131 NA NA
1617656400.0 124.1 380 NA NA NA NA NA 1488 NA NA NA NA NA 4431 NA NA NA NA NA 2591 NA NA NA NA NA
1617656400.0 124.5 396 NA NA NA NA NA 1498 NA NA NA NA NA 4857 NA NA NA NA NA 2844 NA NA NA NA NA
1617656400.0 124.6 330 NA NA NA NA NA 1447 NA NA NA NA NA 4757 NA NA NA NA NA 2791 NA NA NA NA NA
1617656400.0 1318.0 NA 153 362 0 220 NA NA 1196 1477 0 1194 NA NA 1356 6314 1219 1499 NA NA 553 5049 1249 1354 NA
1617656400.0 1322.0 NA 183 360 0 236 NA NA 1205 1502 0 1234 NA NA 1522 6706 1268 1487 NA NA 626 5130 1372 1347 NA
1617656400.0 1325.0 NA 160 378 0 86 245 NA 1213 1490 0 1018 1253 NA 2190 8224 1685 986 1605 NA 893 5964 1732 887 1538
1617656400.0 1325.5 NA 224 0 NA NA NA NA 1196 0 NA NA NA NA 9210 488 NA NA NA NA 5485 521 NA NA NA
1617656400.0 1325.5161 NA 212 0 NA NA NA NA 1202 0 NA NA NA NA 7906 508 NA NA NA NA 4843 546 NA NA NA
1617656400.0 1325.517 NA 197 0 NA NA NA NA 1187 0 NA NA NA NA 7356 552 NA NA NA NA 4344 590 NA NA NA
1617656400.0 1329.0 NA 163 374 0 245 NA NA 1196 1514 0 1242 NA NA 1683 5871 1764 1662 NA NA 724 4115 1811 1488 NA
1617656400.0 1330.0 NA 185 399 0 245 NA NA 1212 1501 0 1233 NA NA 2443 7141 1592 2045 NA NA 943 5046 1648 1874 NA
1617656400.0 134.806 NA 60 370 0 NA NA NA 997 1550 0 NA NA NA 701 21216 1304 NA NA NA 385 8208 1346 NA NA
1617656400.0 134.809 NA 56 352 0 NA NA NA 989 1525 0 NA NA NA 1042 28265 1377 NA NA NA 576 11381 1422 NA NA
1617656400.0 134.811 NA 53 357 0 NA NA NA 992 1522 0 NA NA NA 430 29469 1083 NA NA NA 283 11517 1131 NA NA
1617656400.0 134.99601 NA 72 362 0 NA NA NA 992 1534 0 NA NA NA 613 33864 1091 NA NA NA 323 12497 1161 NA NA
1617656400.0 135.3 508 0 154 NA NA NA 1733 0 1103 NA NA NA 4738 960 3077 NA NA NA 2879 1000 2166 NA NA NA
1617656400.0 1356.0 102 178 394 0 182 NA 1048 1164 1514 0 1134 NA 4313 1654 6560 1339 2045 NA 1716 638 4878 1390 1484 NA
1617656400.0 136.722 NA 124 418 0 NA NA NA 1075 1572 0 NA NA NA 1570 28585 1626 NA NA NA 615 9958 1687 NA NA
1617656400.0 136.723 NA 134 372 0 NA NA NA 1072 1513 0 NA NA NA 1922 33529 1381 NA NA NA 744 12680 1427 NA NA
1617656400.0 136.724 NA 116 423 0 NA NA NA 1069 1572 0 NA NA NA 2629 35479 1480 NA NA NA 1083 12572 1523 NA NA
1617656400.0 136.72411 NA 207 0 NA NA NA NA 1207 0 NA NA NA NA 7190 487 NA NA NA NA 4632 524 NA NA NA
1617656400.0 136.725 NA 124 458 0 NA NA NA 1079 1546 0 NA NA NA 1632 21105 1574 NA NA NA 649 8111 1628 NA NA
1617656400.0 136.726 NA 112 384 0 NA NA NA 1078 1561 0 NA NA NA 1757 22333 1362 NA NA NA 692 8351 1403 NA NA
1617656400.0 136.729 NA 132 380 0 NA NA NA 1071 1514 0 NA NA NA 1846 33443 1253 NA NA NA 723 12168 1312 NA NA
1617656400.0 136.73 NA 133 463 0 NA NA NA 1065 1600 0 NA NA NA 1431 35233 1311 NA NA NA 550 13100 1352 NA NA
1617656400.0 136.734 NA 120 382 0 NA NA NA 1072 1547 0 NA NA NA 4241 22106 1403 NA NA NA 1446 8280 1446 NA NA
1617656400.0 136.736 NA 125 387 0 NA NA NA 1077 1559 0 NA NA NA 2760 42565 1342 NA NA NA 1018 14347 1416 NA NA
1617656400.0 136.745 NA 126 406 0 NA NA NA 1077 1548 0 NA NA NA 2246 32137 1310 NA NA NA 806 10989 1357 NA NA
1617656400.0 136.756 NA 119 415 0 NA NA NA 1063 1584 0 NA NA NA 4376 27475 1266 NA NA NA 1458 9007 1304 NA NA
1617656400.0 136.767 NA 122 417 0 NA NA NA 1066 1587 0 NA NA NA 3088 47177 1409 NA NA NA 1139 15515 1462 NA NA
1617656400.0 136.77211 NA 212 0 NA NA NA NA 1212 0 NA NA NA NA 8283 555 NA NA NA NA 5174 599 NA NA NA
1617656400.0 136.778 NA 134 404 0 NA NA NA 1069 1569 0 NA NA NA 1874 31445 1389 NA NA NA 723 11952 1438 NA NA
1617656400.0 136.7801 NA 132 0 NA NA NA NA 1071 0 NA NA NA NA 2079 560 NA NA NA NA 1874 606 NA NA NA
1617656400.0 136.7802 NA 96 0 NA NA NA NA 1017 0 NA NA NA NA 1001 436 NA NA NA NA 1075 476 NA NA NA
1617656400.0 136.7803 NA 143 0 NA NA NA NA 1092 0 NA NA NA NA 2316 565 NA NA NA NA 2031 600 NA NA NA
1617656400.0 136.792 NA 155 460 0 NA NA NA 1093 1701 0 NA NA NA 3228 52591 1572 NA NA NA 1214 17821 1610 NA NA
1617656400.0 136.793 NA 143 495 0 NA NA NA 1090 1734 0 NA NA NA 2391 51400 1481 NA NA NA 962 17043 1522 NA NA
1617656400.0 136.799 NA 144 567 0 NA NA NA 1087 1810 0 NA NA NA 2532 56999 1562 NA NA NA 1027 19726 1608 NA NA
1617656400.0 136.802 NA 136 456 0 NA NA NA 1087 1720 0 NA NA NA 2774 53882 1899 NA NA NA 1030 18199 1931 NA NA
1617656400.0 136.803 NA 148 399 0 NA NA NA 1099 1626 0 NA NA NA 2502 10149 1151 NA NA NA 966 6213 1190 NA NA
1617656400.0 136.806 NA 138 449 0 NA NA NA 1093 1717 0 NA NA NA 2503 49034 1867 NA NA NA 976 16723 1937 NA NA
1617656400.0 136.837 NA 134 512 0 NA NA NA 1099 1771 0 NA NA NA 2588 57984 1856 NA NA NA 1010 19183 1899 NA NA
1617656400.0 136.841 NA 138 491 0 NA NA NA 1103 1764 0 NA NA NA 2543 64806 1903 NA NA NA 982 21123 2076 NA NA
1617656400.0 136.843 NA 140 509 0 NA NA NA 1094 1746 0 NA NA NA 2759 98098 1815 NA NA NA 1016 29679 1881 NA NA
1617656400.0 136.846 NA 146 453 0 NA NA NA 1098 1740 0 NA NA NA 2769 49661 1629 NA NA NA 1026 16616 1670 NA NA
1617656400.0 136.849 NA 142 449 0 NA NA NA 1090 1716 0 NA NA NA 2361 52514 2094 NA NA NA 930 17993 2144 NA NA
1617656400.0 136.85 NA 143 579 0 NA NA NA 1095 1787 0 NA NA NA 2364 56158 1564 NA NA NA 944 18263 1597 NA NA
1617656400.0 136.851 NA 135 458 0 NA NA NA 1098 1572 0 NA NA NA 2583 51957 1723 NA NA NA 978 17099 1782 NA NA
1617656400.0 136.855 NA 134 551 0 NA NA NA 1089 1775 0 NA NA NA 2279 50231 1654 NA NA NA 899 17065 1695 NA NA
1617656400.0 136.856 NA 145 497 0 NA NA NA 1094 1732 0 NA NA NA 2004 39813 1712 NA NA NA 893 14514 1743 NA NA
1617656400.0 136.857 NA 139 450 0 NA NA NA 1094 1702 0 NA NA NA 2746 58494 2038 NA NA NA 1034 19475 2086 NA NA
1617656400.0 136.859 NA 138 504 0 NA NA NA 1099 1768 0 NA NA NA 2525 63972 2034 NA NA NA 998 20429 2129 NA NA
1617656400.0 136.867 NA 140 564 0 NA NA NA 1091 1807 0 NA NA NA 2476 70661 1852 NA NA NA 937 21654 1897 NA NA
1617656400.0 136.868 NA 136 514 0 NA NA NA 1090 1749 0 NA NA NA 2019 65708 1930 NA NA NA 872 21830 1977 NA NA
1617656400.0 136.882 NA 135 446 0 NA NA NA 1107 1703 0 NA NA NA 3168 12864 1645 NA NA NA 1286 6843 1685 NA NA
1617656400.0 136.8861 NA 127 541 0 NA NA NA 1096 1797 0 NA NA NA 3139 63505 2218 NA NA NA 1308 21861 2268 NA NA
1617656400.0 136.88811 NA 213 0 NA NA NA NA 1217 0 NA NA NA NA 8128 427 NA NA NA NA 4802 457 NA NA NA
1617656400.0 136.889 NA 140 550 0 NA NA NA 1094 1785 0 NA NA NA 2338 69780 1789 NA NA NA 889 22040 1832 NA NA
1617656400.0 136.892 NA 142 514 0 NA NA NA 1091 1771 0 NA NA NA 2104 57762 1703 NA NA NA 920 19286 1766 NA NA
1617656400.0 136.894 NA 155 439 0 NA NA NA 1098 1699 0 NA NA NA 2452 30535 1791 NA NA NA 947 11925 1833 NA NA
1617656400.0 14.0 NA 137 344 0 NA NA NA 1090 1498 0 NA NA NA 8164 14762 1844 NA NA NA 2373 7168 1881 NA NA
1617656400.0 140.56 NA 731 0 NA NA NA NA 2058 0 NA NA NA NA 78198 1840 NA NA NA NA 23200 1883 NA NA NA
1617656400.0 149.0 78 202 421 0 NA NA 1001 1196 1648 0 NA NA 2562 4329 8760 2570 NA NA 1706 2190 6472 2618 NA NA
1617656400.0 158.2 NA 261 432 0 NA NA NA 1355 1660 0 NA NA NA 3514 7099 1960 NA NA NA 1681 5062 2017 NA NA
1617656400.0 158.3 NA 261 429 0 NA NA NA 1326 1649 0 NA NA NA 2978 7012 2044 NA NA NA 1398 5073 2098 NA NA
1617656400.0 159.0 88 159 406 113 0 NA 1002 1129 1581 1007 0 NA 5397 1445 7680 890 2381 NA 4080 757 5410 781 2423 NA
1617656400.0 16.0 NA 128 332 0 NA NA NA 1067 1481 0 NA NA NA 4850 8849 1409 NA NA NA 1493 5239 1442 NA NA
1617656400.0 20.0 NA 118 319 0 NA NA NA 1059 1492 0 NA NA NA 4989 7780 1324 NA NA NA 1482 5102 1365 NA NA
1617656400.0 2018.7 970 0 158 NA NA NA 2175 0 1101 NA NA NA 5792 1383 2543 NA NA NA 3306 1429 1832 NA NA NA
1617656400.0 23.0 NA 140 351 0 NA NA NA 1088 1519 0 NA NA NA 6944 9597 2036 NA NA NA 2018 5662 2080 NA NA
1617656400.0 23234.9 NA 353 491 0 NA NA NA 1376 1609 0 NA NA NA 12247 19512 1980 NA NA NA 3625 9021 2019 NA NA
1617656400.0 23434.99 NA 881 1095 1144 0 NA NA 2309 2571 2601 0 NA NA 55994 43173 134550 2508 NA NA 16853 12088 38210 2559 NA
1617656400.0 23461.97 950 NA NA NA NA NA 2462 NA NA NA NA NA 40396 NA NA NA NA NA 11962 NA NA NA NA NA
1617656400.0 250406.0 603 0 166 NA NA NA 1830 0 1107 NA NA NA 4964 744 2310 NA NA NA 3075 773 1608 NA NA NA
1617656400.0 25200.0 NA 361 600 0 248 NA NA 1475 1754 0 1250 NA NA 4571 12803 1892 1893 NA NA 1679 6760 1933 1909 NA
1617656400.0 25202.0 NA 337 580 0 247 NA NA 1427 1873 0 1235 NA NA 9022 16575 1801 2471 NA NA 2835 8477 1876 2145 NA
1617656400.0 25202.15 NA 343 603 0 271 NA NA 1456 1805 0 1270 NA NA 6198 13158 1563 1737 NA NA 2091 7584 1607 1430 NA
1617656400.0 25202.2 NA 370 583 0 NA NA NA 1514 1856 0 NA NA NA 7666 14222 1220 NA NA NA 2630 7609 1260 NA NA
1617656400.0 25203.0 NA 368 612 0 249 NA NA 1467 1835 0 1241 NA NA 8343 11652 1402 2074 NA NA 2661 6269 1445 1840 NA
1617656400.0 25207.0 NA 334 576 0 NA NA NA 1444 1802 0 NA NA NA 10167 13688 1660 NA NA NA 3290 7911 1962 NA NA
1617656400.0 25209.0 NA 350 589 0 249 NA NA 1466 1766 0 1235 NA NA 6282 11378 1254 1803 NA NA 2112 6085 1306 1597 NA
1617656400.0 27.0 NA 140 334 0 NA NA NA 1088 1509 0 NA NA NA 6037 10115 1247 NA NA NA 1842 5381 1271 NA NA
1617656400.0 29.0 NA 138 360 0 NA NA NA 1089 1524 0 NA NA NA 5699 9831 1441 NA NA NA 1697 5682 1538 NA NA
1617656400.0 30.0 NA 141 340 0 NA NA NA 1083 1528 0 NA NA NA 8474 12218 1308 NA NA NA 2485 6454 1362 NA NA
1617656400.0 300.0 81 189 453 0 NA NA 1039 1227 1725 0 NA NA 4074 1562 8973 2509 NA NA 2002 923 6035 2563 NA NA
1617656400.0 301.0 83 192 458 0 NA NA 1043 1222 1712 0 NA NA 4555 1537 7961 2455 NA NA 2056 856 5397 2499 NA NA
1617656400.0 302.0 83 228 442 0 NA NA 1039 1234 1690 0 NA NA 2969 1735 8817 2515 NA NA 1964 993 6308 2584 NA NA
1617656400.0 312.0 85 221 431 0 NA NA 1022 1201 1646 0 NA NA 3169 1735 7911 2446 NA NA 2060 943 5541 2486 NA NA
1617656400.0 33.0 NA 143 343 0 NA NA NA 1091 1507 0 NA NA NA 7038 10314 1371 NA NA NA 2113 6136 1411 NA NA
1617656400.0 34634.0 NA 364 493 0 NA NA NA 1378 1588 0 NA NA NA 12734 16123 1769 NA NA NA 3745 7643 1811 NA NA
1617656400.0 36.0 NA 135 350 0 NA NA NA 1090 1534 0 NA NA NA 9053 25469 2085 NA NA NA 2584 8978 2140 NA NA
1617656400.0 37.0 NA 138 357 0 NA NA NA 1098 1522 0 NA NA NA 5809 15368 1346 NA NA NA 1661 7295 1377 NA NA
1617656400.0 39.0 NA 140 357 0 NA NA NA 1101 1510 0 NA NA NA 6337 23047 1606 NA NA NA 1831 9281 1646 NA NA
1617656400.0 4.23 NA 83 330 0 NA NA NA 1004 1494 0 NA NA NA 1047 13626 1802 NA NA NA 684 8131 1853 NA NA
1617656400.0 4.28 NA 108 330 0 NA NA NA 999 1482 0 NA NA NA 782 13866 8181 NA NA NA 860 9352 8280 NA NA
1617656400.0 4.52 NA 48 406 0 NA NA NA 963 1668 0 NA NA NA 626 29505 1339 NA NA NA 439 11760 1383 NA NA
1617656400.0 4.53 NA 44 409 0 NA NA NA 963 1648 0 NA NA NA 550 29614 1405 NA NA NA 343 11873 1634 NA NA
1617656400.0 4.55 NA 51 411 0 NA NA NA 963 1689 0 NA NA NA 733 33793 1337 NA NA NA 446 12756 1381 NA NA
1617656400.0 4.57 NA 98 416 0 NA NA NA 990 1675 0 NA NA NA 694 32262 1398 NA NA NA 591 12398 1448 NA NA
1617656400.0 4.61 NA 66 412 0 NA NA NA 963 1653 0 NA NA NA 469 27489 1225 NA NA NA 295 10976 1284 NA NA
1617656400.0 4.63 NA 49 408 0 NA NA NA 965 1679 0 NA NA NA 600 30294 1262 NA NA NA 374 12315 1304 NA NA
1617656400.0 4.67 NA 97 420 0 NA NA NA 990 1677 0 NA NA NA 539 32509 1430 NA NA NA 373 12625 1525 NA NA
1617656400.0 4.68 NA 87 411 0 NA NA NA 985 1689 0 NA NA NA 1112 26941 1320 NA NA NA 671 11467 1370 NA NA
1617656400.0 4.76 NA 80 417 0 NA NA NA 993 1697 0 NA NA NA 678 31090 1388 NA NA NA 477 12453 1431 NA NA
1617656400.0 4.77 NA 98 415 0 NA NA NA 993 1681 0 NA NA NA 697 29466 1420 NA NA NA 497 11856 1477 NA NA
1617656400.0 4007.0 80 0 0 NA NA NA 993 0 0 NA NA NA 2101 278 6012 NA NA NA 1379 367 5622 NA NA NA
1617656400.0 4008.0 69 0 0 NA NA NA 992 0 0 NA NA NA 1722 319 6157 NA NA NA 1120 383 5643 NA NA NA
1617656400.0 5.2 329 0 NA NA NA NA 1454 0 NA NA NA NA 4539 907 NA NA NA NA 2751 1240 NA NA NA NA
1617656400.0 500200.0 NA 210 389 0 NA NA NA 1233 1551 0 NA NA NA 33501 12007 1584 NA NA NA 10317 6842 1627 NA NA
1617656400.0 500204.0 NA 227 379 0 NA NA NA 1239 1551 0 NA NA NA 41430 11076 1472 NA NA NA 12129 6886 1513 NA NA
1617656400.0 500205.0 NA 223 384 0 NA NA NA 1254 1539 0 NA NA NA 33658 11090 1936 NA NA NA 10299 6607 1990 NA NA
1617656400.0 500206.0 NA 212 381 0 NA NA NA 1241 1541 0 NA NA NA 40580 10965 1669 NA NA NA 11988 6779 1710 NA NA
1617656400.0 500207.0 NA 203 402 0 NA NA NA 1244 1520 0 NA NA NA 31071 11151 1961 NA NA NA 9907 6737 2036 NA NA
1617656400.0 50203.0 NA 247 495 0 NA NA NA 1262 1663 0 NA NA NA 6484 12294 1601 NA NA NA 2200 6886 1643 NA NA
1617656400.0 50205.0 NA 221 463 0 NA NA NA 1231 1618 0 NA NA NA 5153 9978 1307 NA NA NA 1829 6051 1345 NA NA
1617656400.0 50206.0 NA 229 474 0 NA NA NA 1243 1649 0 NA NA NA 5747 11692 1462 NA NA NA 1942 6778 1493 NA NA
1617656400.0 503.0 57 0 NA NA NA NA 944 0 NA NA NA NA 5143 426 NA NA NA NA 2897 471 NA NA NA NA
1617656400.0 504.0 78 0 NA NA NA NA 950 0 NA NA NA NA 606 479 NA NA NA NA 613 520 NA NA NA NA
1617656400.0 505.0 69 0 NA NA NA NA 946 0 NA NA NA NA 505 500 NA NA NA NA 471 556 NA NA NA NA
1617656400.0 506.0 78 0 NA NA NA NA 950 0 NA NA NA NA 669 482 NA NA NA NA 587 559 NA NA NA NA
1617656400.0 507.0 55 0 NA NA NA NA 944 0 NA NA NA NA 2953 466 NA NA NA NA 1686 525 NA NA NA NA
1617656400.0 508.0 75 0 NA NA NA NA 946 0 NA NA NA NA 573 482 NA NA NA NA 600 527 NA NA NA NA
1617656400.0 509.0 60 0 NA NA NA NA 942 0 NA NA NA NA 483 466 NA NA NA NA 462 504 NA NA NA NA
1617656400.0 510.0 57 0 NA NA NA NA 950 0 NA NA NA NA 5413 493 NA NA NA NA 2993 527 NA NA NA NA
1617656400.0 511.0 64 0 NA NA NA NA 958 0 NA NA NA NA 30712 515 NA NA NA NA 30282 563 NA NA NA NA
1617656400.0 531.0 88 0 NA NA NA NA 1062 0 NA NA NA NA 472 463 NA NA NA NA 473 505 NA NA NA NA
1617656400.0 541.0 82 0 NA NA NA NA 947 0 NA NA NA NA 694 476 NA NA NA NA 615 513 NA NA NA NA
1617656400.0 545.0 58 0 NA NA NA NA 947 0 NA NA NA NA 757 501 NA NA NA NA 794 540 NA NA NA NA
1617656400.0 546.0 78 79 NA NA NA NA 950 1002 NA NA NA NA 616 908 NA NA NA NA 564 1013 NA NA NA NA
1617656400.0 560.0 81 0 NA NA NA NA 944 0 NA NA NA NA 673 485 NA NA NA NA 607 528 NA NA NA NA
1617656400.0 561.0 81 0 NA NA NA NA 950 0 NA NA NA NA 616 517 NA NA NA NA 668 565 NA NA NA NA
