Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1617570000.0 12634.99 NA 349 487 570 0 177 NA 516 838 849 0 342 NA 3696 4306 6422 986 956 NA 2923 4905 8580 2233 1341
1617570000.0 128.0 64 91 271 NA NA NA 164 191 609 NA NA NA 947 972 2564 NA NA NA 1634 962 4104 NA NA NA
1617570000.0 12834.0 NA 293 475 0 94 NA NA 523 816 0 201 NA NA 2888 3713 980 938 NA NA 3655 5401 1603 1307 NA
1617570000.0 129.0 63 90 282 NA NA NA 161 192 684 NA NA NA 648 931 2085 NA NA NA 881 838 2674 NA NA NA
1617570000.0 13034.0 NA 454 698 0 178 NA NA 763 1002 0 342 NA NA 5291 5821 978 934 NA NA 6040 9111 2048 1618 NA
1617570000.0 131.0 64 91 281 NA NA NA 170 193 664 NA NA NA 1206 769 2132 NA NA NA 2246 871 2904 NA NA NA
1617570000.0 132.0 82 99 286 NA NA NA 220 198 626 NA NA NA 2555 1016 2418 NA NA NA 2144 1608 3926 NA NA NA
1617570000.0 1325.6 NA 201 NA NA NA NA NA 385 NA NA NA NA NA 3886 NA NA NA NA NA 3886 NA NA NA NA
1617570000.0 1325.61 NA 197 NA NA NA NA NA 375 NA NA NA NA NA 3251 NA NA NA NA NA 3280 NA NA NA NA
1617570000.0 1325.7 NA 208 0 NA NA NA NA 377 0 NA NA NA NA 4133 172 NA NA NA NA 4187 609 NA NA NA
1617570000.0 134.0 NA 286 49 0 NA NA NA 713 131 0 NA NA NA 3963 171 86 NA NA NA 4734 433 316 NA NA
1617570000.0 135.7 506 0 129 NA NA NA 932 0 247 NA NA NA 1655 294 985 NA NA NA 2317 912 1307 NA NA NA
1617570000.0 136.774 NA 89 356 0 NA NA NA 212 705 0 NA NA NA 926 11534 418 NA NA NA 1013 5457 1042 NA NA
1617570000.0 136.842 NA 116 440 0 NA NA NA 235 997 0 NA NA NA 993 21683 544 NA NA NA 1071 9731 1029 NA NA
1617570000.0 136.854 NA 115 421 0 NA NA NA 224 869 0 NA NA NA 856 15122 509 NA NA NA 981 6937 1126 NA NA
1617570000.0 136.863 NA 120 425 0 NA NA NA 230 925 0 NA NA NA 1002 18782 534 NA NA NA 1772 8178 1026 NA NA
1617570000.0 136.864 NA 121 456 0 NA NA NA 221 938 0 NA NA NA 833 22442 540 NA NA NA 905 11434 1605 NA NA
1617570000.0 136.884 NA 116 423 0 NA NA NA 233 758 0 NA NA NA 1138 17599 538 NA NA NA 1395 10965 964 NA NA
1617570000.0 136.888 NA 116 451 0 NA NA NA 228 963 0 NA NA NA 871 19420 539 NA NA NA 1361 9216 1263 NA NA
1617570000.0 1361.17 74 214 380 0 169 NA 176 391 848 0 347 NA 4803 2638 2896 690 812 NA 5885 1490 4735 1145 1104 NA
1617570000.0 1361.18 75 206 387 0 171 NA 179 389 870 0 342 NA 4808 2664 2851 696 883 NA 4914 1878 4056 1394 1853 NA
1617570000.0 1361.181 74 202 381 0 170 NA 179 384 796 0 343 NA 4137 2667 3013 694 876 NA 4634 1454 6293 1257 1311 NA
1617570000.0 1362.17 74 216 381 0 167 NA 182 392 869 0 338 NA 7519 2611 2677 668 783 NA 7308 1784 5138 1684 1106 NA
1617570000.0 1362.18 72 202 377 0 168 NA 176 397 805 0 330 NA 7078 2578 2642 681 726 NA 7966 2493 4513 2108 1212 NA
1617570000.0 1370.17 36 73 197 381 0 164 87 179 390 830 0 347 67 3488 2648 2747 692 891 851 3010 2720 3782 1528 1465
1617570000.0 144.6 NA 279 NA NA NA NA NA 694 NA NA NA NA NA 3571 NA NA NA NA NA 3497 NA NA NA NA
1617570000.0 17.0 NA 118 278 0 NA NA NA 201 689 0 NA NA NA 1730 2771 503 NA NA NA 1573 3351 1336 NA NA
1617570000.0 2.0 84 98 203 NA NA NA 220 198 625 NA NA NA 2533 791 1814 NA NA NA 1788 804 1883 NA NA NA
1617570000.0 23461.97 938 NA NA NA NA NA 1465 NA NA NA NA NA 11136 NA NA NA NA NA 5879 NA NA NA NA NA
1617570000.0 250205.17 NA 410 461 0 NA NA NA 704 856 0 NA NA NA 15203 4027 677 NA NA NA 8825 6034 1111 NA NA
1617570000.0 250400.0 534 0 128 NA NA NA 1008 0 253 NA NA NA 1855 282 1138 NA NA NA 4453 772 1208 NA NA NA
1617570000.0 250402.0 544 0 130 NA NA NA 920 0 260 NA NA NA 2604 296 1168 NA NA NA 5338 886 1454 NA NA NA
