Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1617487200.0 11725.0 NA 266 456 0 90 NA NA NA 489 828 0 205 NA NA NA 2141 3415 941 1082 NA NA NA 2898 6606 1520 1434 NA NA
1617487200.0 118.0 86 106 288 NA NA NA NA 221 206 638 NA NA NA NA 3373 817 2249 NA NA NA NA 2178 593 2181 NA NA NA NA
1617487200.0 11834.0 NA 614 919 0 181 NA NA NA 1023 1423 0 356 NA NA NA 7785 9790 992 935 NA NA NA 6082 8107 1595 2555 NA NA
1617487200.0 11834.13 NA 605 1086 0 177 NA NA NA 991 1720 0 337 NA NA NA 8392 12663 975 898 NA NA NA 7577 6853 1456 2110 NA NA
1617487200.0 11834.24 NA 734 1757 0 174 NA NA NA 1357 2973 0 334 NA NA NA 18960 78566 917 800 NA NA NA 10289 44068 1428 1232 NA NA
1617487200.0 11834.99 NA 473 645 660 0 179 NA NA 752 1152 1061 0 340 NA NA 5851 5690 9691 991 959 NA NA 3975 6370 8891 1912 1384 NA
1617487200.0 11846.0 NA 601 944 0 177 NA NA NA 943 1403 0 341 NA NA NA 7181 9135 962 912 NA NA NA 6750 5357 1332 1364 NA NA
1617487200.0 119.0 87 99 285 NA NA NA NA 222 198 636 NA NA NA NA 2106 819 2119 NA NA NA NA 1388 993 3313 NA NA NA NA
1617487200.0 11925.0 NA 593 936 0 176 NA NA NA 967 1391 0 343 NA NA NA 7573 8935 963 906 NA NA NA 6344 5805 1399 1258 NA NA
1617487200.0 12.0 NA 119 300 0 NA NA NA NA 235 695 0 NA NA NA NA 2302 3811 546 NA NA NA NA 1535 2880 813 NA NA NA
1617487200.0 120.0 64 90 271 NA NA NA NA 183 188 654 NA NA NA NA 668 583 2038 NA NA NA NA 1119 718 2800 NA NA NA NA
1617487200.0 12034.0 NA 292 474 0 NA NA NA NA 514 902 0 NA NA NA NA 2803 3590 978 NA NA NA NA 2543 5172 1281 NA NA NA
1617487200.0 121.0 83 99 290 NA NA NA NA 219 200 646 NA NA NA NA 2675 651 2191 NA NA NA NA 1501 377 2468 NA NA NA NA
1617487200.0 122.0 68 89 282 NA NA NA NA 184 186 601 NA NA NA NA 987 699 2129 NA NA NA NA 1214 907 2238 NA NA NA NA
1617487200.0 123.1 335 NA NA NA NA NA NA 724 NA NA NA NA NA NA 1622 NA NA NA NA NA NA 2149 NA NA NA NA NA NA
1617487200.0 123.2 337 NA NA NA NA NA NA 745 NA NA NA NA NA NA 1606 NA NA NA NA NA NA 1772 NA NA NA NA NA NA
1617487200.0 123.3 279 NA NA NA NA NA NA 643 NA NA NA NA NA NA 1472 NA NA NA NA NA NA 1790 NA NA NA NA NA NA
1617487200.0 124.1 324 NA NA NA NA NA NA 616 NA NA NA NA NA NA 1440 NA NA NA NA NA NA 1918 NA NA NA NA NA NA
1617487200.0 124.2 331 NA NA NA NA NA NA 637 NA NA NA NA NA NA 1438 NA NA NA NA NA NA 2117 NA NA NA NA NA NA
1617487200.0 124.4 319 NA NA NA NA NA NA 614 NA NA NA NA NA NA 1472 NA NA NA NA NA NA 1912 NA NA NA NA NA NA
1617487200.0 124.5 328 NA NA NA NA NA NA 626 NA NA NA NA NA NA 1551 NA NA NA NA NA NA 1824 NA NA NA NA NA NA
1617487200.0 124.6 290 NA NA NA NA NA NA 583 NA NA NA NA NA NA 1428 NA NA NA NA NA NA 2002 NA NA NA NA NA NA
1617487200.0 12434.0 NA 290 476 0 94 NA NA NA 530 816 0 211 NA NA NA 2897 3818 949 1064 NA NA NA 4561 4854 1707 1400 NA NA
1617487200.0 125.0 82 96 281 NA NA NA NA 222 198 638 NA NA NA NA 1939 717 2020 NA NA NA NA 1414 652 2363 NA NA NA NA
1617487200.0 126.0 64 91 282 NA NA NA NA 181 189 675 NA NA NA NA 1253 637 2695 NA NA NA NA 1027 303 3420 NA NA NA NA
1617487200.0 12634.0 NA 466 713 0 176 NA NA NA 744 1079 0 347 NA NA NA 5521 5925 977 939 NA NA NA 5310 8095 2998 1268 NA NA
1617487200.0 12634.99 NA 346 488 570 0 178 NA NA 539 800 957 0 344 NA NA 4220 4482 5733 984 931 NA NA 3035 5251 6557 2699 1529 NA
1617487200.0 127.0 61 91 272 NA NA NA NA 163 185 670 NA NA NA NA 1224 1080 2129 NA NA NA NA 1485 900 2391 NA NA NA NA
